0.79,0.99778
0.791,0.997705
0.792,0.997629
0.793,0.997554
0.794,0.997479
0.795,0.997403
0.796,0.997328
0.797,0.997253
0.798,0.997178
0.799,0.997104
0.8,0.997029
0.801,0.996954
0.802,0.99688
0.803,0.996805
0.804,0.996731
0.805,0.996657
0.806,0.996583
0.807,0.996509
0.808,0.996435
0.809,0.996361
0.81,0.996288
0.811,0.996214
0.812,0.996141
0.813,0.996068
0.814,0.995994
0.815,0.995921
0.816,0.995848
0.817,0.995775
0.818,0.995703
0.819,0.99563
0.82,0.995558
0.821,0.995485
0.822,0.995413
0.823,0.995341
0.824,0.995269
0.825,0.995197
0.826,0.995125
0.827,0.995053
0.828,0.994981
0.829,0.99491
0.83,0.994838
0.831,0.994767
0.832,0.994696
0.833,0.994625
0.834,0.994554
0.835,0.994483
0.836,0.994412
0.837,0.994341
0.838,0.994271
0.839,0.9942
0.84,0.99413
0.841,0.99406
0.842,0.99399
0.843,0.99392
0.844,0.99385
0.845,0.99378
0.846,0.99371
0.847,0.993641
0.848,0.993571
0.849,0.993502
0.85,0.993433
0.851,0.993363
0.852,0.993294
0.853,0.993225
0.854,0.993157
0.855,0.993088
0.856,0.993019
0.857,0.992951
0.858,0.992882
0.859,0.992814
0.86,0.992746
0.861,0.992678
0.862,0.99261
0.863,0.992542
0.864,0.992474
0.865,0.992406
0.866,0.992339
0.867,0.992271
0.868,0.992204
0.869,0.992136
0.87,0.992069
0.871,0.992002
0.872,0.991935
0.873,0.991868
0.874,0.991801
0.875,0.991734
0.876,0.991668
0.877,0.991601
0.878,0.991535
0.879,0.991468
0.88,0.991402
0.881,0.991336
0.882,0.99127
0.883,0.991204
0.884,0.991138
0.885,0.991072
0.886,0.991006
0.887,0.990941
0.888,0.990875
0.889,0.99081
0.89,0.990744
0.891,0.990679
0.892,0.990614
0.893,0.990549
0.894,0.990484
0.895,0.990419
0.896,0.990354
0.897,0.990289
0.898,0.990224
0.899,0.99016
0.9,0.990095
0.901,0.990031
0.902,0.989966
0.903,0.989902
0.904,0.989838
0.905,0.989774
0.906,0.98971
0.907,0.989646
0.908,0.989582
0.909,0.989518
0.91,0.989454
0.911,0.98939
0.912,0.989327
0.913,0.989263
0.914,0.9892
0.915,0.989136
0.916,0.989073
0.917,0.98901
0.918,0.988947
0.919,0.988883
0.92,0.98882
0.921,0.988757
0.922,0.988694
0.923,0.988632
0.924,0.988569
0.925,0.988506
0.926,0.988443
0.927,0.988381
0.928,0.988318
0.929,0.988256
0.93,0.988193
0.931,0.988131
0.932,0.988069
0.933,0.988007
0.934,0.987944
0.935,0.987882
0.936,0.98782
0.937,0.987758
0.938,0.987696
0.939,0.987634
0.94,0.987573
0.941,0.987511
0.942,0.987449
0.943,0.987388
0.944,0.987326
0.945,0.987264
0.946,0.987203
0.947,0.987142
0.948,0.98708
0.949,0.987019
0.95,0.986958
0.951,0.986897
0.952,0.986835
0.953,0.986774
0.954,0.986713
0.955,0.986652
0.956,0.986591
0.957,0.986531
0.958,0.98647
0.959,0.986409
0.96,0.986348
0.961,0.986288
0.962,0.986227
0.963,0.986167
0.964,0.986106
0.965,0.986046
0.966,0.985985
0.967,0.985925
0.968,0.985865
0.969,0.985804
0.97,0.985744
0.971,0.985684
0.972,0.985624
0.973,0.985564
0.974,0.985504
0.975,0.985444
0.976,0.985384
0.977,0.985324
0.978,0.985264
0.979,0.985204
0.98,0.985144
0.981,0.985085
0.982,0.985025
0.983,0.984965
0.984,0.984905
0.985,0.984845
0.986,0.984786
0.987,0.984726
0.988,0.984666
0.989,0.984606
0.99,0.984547
0.991,0.984487
0.992,0.984427
0.993,0.984367
0.994,0.984307
0.995,0.984247
0.996,0.984187
0.997,0.984127
0.998,0.984067
0.999,0.984006
1,0.983946
1.001,0.983885
1.002,0.983825
1.003,0.983764
1.004,0.983703
1.005,0.983642
1.006,0.983581
1.007,0.98352
1.008,0.983459
1.009,0.983397
1.01,0.983336
1.011,0.983274
1.012,0.983212
1.013,0.98315
1.014,0.983087
1.015,0.983025
1.016,0.982962
1.017,0.982899
1.018,0.982836
1.019,0.982772
1.02,0.982709
1.021,0.982645
1.022,0.982581
1.023,0.982516
1.024,0.982451
1.025,0.982386
1.026,0.982321
1.027,0.982256
1.028,0.98219
1.029,0.982124
1.03,0.982057
1.031,0.98199
1.032,0.981923
1.033,0.981856
1.034,0.981788
1.035,0.98172
1.036,0.981652
1.037,0.981583
1.038,0.981514
1.039,0.981444
1.04,0.981374
1.041,0.981304
1.042,0.981234
1.043,0.981163
1.044,0.981091
1.045,0.98102
1.046,0.980947
1.047,0.980875
1.048,0.980802
1.049,0.980729
1.05,0.980655
1.051,0.980581
1.052,0.980507
1.053,0.980432
1.054,0.980357
1.055,0.980281
1.056,0.980205
1.057,0.980129
1.058,0.980052
1.059,0.979975
1.06,0.979898
1.061,0.97982
1.062,0.979742
1.063,0.979663
1.064,0.979585
1.065,0.979506
1.066,0.979426
1.067,0.979347
1.068,0.979267
1.069,0.979186
1.07,0.979106
1.071,0.979025
1.072,0.978944
1.073,0.978863
1.074,0.978781
1.075,0.9787
1.076,0.978618
1.077,0.978536
1.078,0.978454
1.079,0.978372
1.08,0.978289
1.081,0.978207
1.082,0.978124
1.083,0.978041
1.084,0.977959
1.085,0.977876
1.086,0.977793
1.087,0.97771
1.088,0.977627
1.089,0.977544
1.09,0.977461
1.091,0.977379
1.092,0.977296
1.093,0.977213
1.094,0.977131
1.095,0.977048
1.096,0.976966
1.097,0.976884
1.098,0.976802
1.099,0.97672
1.1,0.976638
1.101,0.976557
1.102,0.976476
1.103,0.976394
1.104,0.976314
1.105,0.976233
1.106,0.976153
1.107,0.976073
1.108,0.975993
1.109,0.975914
1.11,0.975835
1.111,0.975756
1.112,0.975678
1.113,0.9756
1.114,0.975522
1.115,0.975445
1.116,0.975368
1.117,0.975291
1.118,0.975215
1.119,0.97514
1.12,0.975064
1.121,0.974989
1.122,0.974915
1.123,0.974841
1.124,0.974767
1.125,0.974694
1.126,0.974621
1.127,0.974549
1.128,0.974477
1.129,0.974405
1.13,0.974334
1.131,0.974264
1.132,0.974193
1.133,0.974124
1.134,0.974054
1.135,0.973985
1.136,0.973917
1.137,0.973848
1.138,0.973781
1.139,0.973713
1.14,0.973646
1.141,0.973579
1.142,0.973513
1.143,0.973447
1.144,0.973381
1.145,0.973316
1.146,0.973251
1.147,0.973186
1.148,0.973122
1.149,0.973057
1.15,0.972994
1.151,0.97293
1.152,0.972867
1.153,0.972804
1.154,0.972741
1.155,0.972678
1.156,0.972616
1.157,0.972553
1.158,0.972491
1.159,0.97243
1.16,0.972368
1.161,0.972307
1.162,0.972245
1.163,0.972184
1.164,0.972123
1.165,0.972062
1.166,0.972002
1.167,0.971941
1.168,0.971881
1.169,0.97182
1.17,0.97176
1.171,0.9717
1.172,0.97164
1.173,0.97158
1.174,0.971521
1.175,0.971461
1.176,0.971401
1.177,0.971342
1.178,0.971282
1.179,0.971223
1.18,0.971163
1.181,0.971104
1.182,0.971045
1.183,0.970985
1.184,0.970926
1.185,0.970867
1.186,0.970808
1.187,0.970749
1.188,0.97069
1.189,0.970631
1.19,0.970572
1.191,0.970513
1.192,0.970454
1.193,0.970395
1.194,0.970336
1.195,0.970277
1.196,0.970218
1.197,0.970159
1.198,0.9701
1.199,0.970041
1.2,0.969982
1.201,0.969923
1.202,0.969864
1.203,0.969805
1.204,0.969746
1.205,0.969687
1.206,0.969628
1.207,0.969569
1.208,0.96951
1.209,0.969451
1.21,0.969393
1.211,0.969334
1.212,0.969275
1.213,0.969216
1.214,0.969157
1.215,0.969098
1.216,0.969039
1.217,0.96898
1.218,0.968921
1.219,0.968862
1.22,0.968803
1.221,0.968744
1.222,0.968685
1.223,0.968626
1.224,0.968567
1.225,0.968508
1.226,0.968449
1.227,0.96839
1.228,0.968331
1.229,0.968272
1.23,0.968213
1.231,0.968154
1.232,0.968095
1.233,0.968037
1.234,0.967978
1.235,0.967919
1.236,0.96786
1.237,0.967802
1.238,0.967743
1.239,0.967684
1.24,0.967626
1.241,0.967567
1.242,0.967509
1.243,0.96745
1.244,0.967392
1.245,0.967333
1.246,0.967275
1.247,0.967216
1.248,0.967158
1.249,0.9671
1.25,0.967042
1.251,0.966984
1.252,0.966926
1.253,0.966868
1.254,0.96681
1.255,0.966752
1.256,0.966694
1.257,0.966636
1.258,0.966578
1.259,0.966521
1.26,0.966463
1.261,0.966405
1.262,0.966348
1.263,0.966291
1.264,0.966233
1.265,0.966176
1.266,0.966119
1.267,0.966061
1.268,0.966004
1.269,0.965947
1.27,0.96589
1.271,0.965833
1.272,0.965776
1.273,0.96572
1.274,0.965663
1.275,0.965606
1.276,0.96555
1.277,0.965493
1.278,0.965437
1.279,0.96538
1.28,0.965324
1.281,0.965268
1.282,0.965211
1.283,0.965155
1.284,0.965099
1.285,0.965043
1.286,0.964987
1.287,0.964931
1.288,0.964876
1.289,0.96482
1.29,0.964764
1.291,0.964708
1.292,0.964653
1.293,0.964597
1.294,0.964542
1.295,0.964486
1.296,0.964431
1.297,0.964376
1.298,0.964321
1.299,0.964266
1.3,0.96421
1.301,0.964155
1.302,0.9641
1.303,0.964045
1.304,0.963991
1.305,0.963936
1.306,0.963881
1.307,0.963826
1.308,0.963772
1.309,0.963717
1.31,0.963663
1.311,0.963608
1.312,0.963554
1.313,0.963499
1.314,0.963445
1.315,0.963391
1.316,0.963337
1.317,0.963283
1.318,0.963228
1.319,0.963174
1.32,0.96312
1.321,0.963066
1.322,0.963013
1.323,0.962959
1.324,0.962905
1.325,0.962851
1.326,0.962797
1.327,0.962744
1.328,0.96269
1.329,0.962637
1.33,0.962583
1.331,0.96253
1.332,0.962476
1.333,0.962423
1.334,0.96237
1.335,0.962316
1.336,0.962263
1.337,0.96221
1.338,0.962157
1.339,0.962104
1.34,0.962051
1.341,0.961997
1.342,0.961945
1.343,0.961892
1.344,0.961839
1.345,0.961786
1.346,0.961733
1.347,0.96168
1.348,0.961627
1.349,0.961575
1.35,0.961522
1.351,0.961469
1.352,0.961417
1.353,0.961364
1.354,0.961312
1.355,0.961259
1.356,0.961207
1.357,0.961154
1.358,0.961102
1.359,0.961049
1.36,0.960997
1.361,0.960945
1.362,0.960892
1.363,0.96084
1.364,0.960788
1.365,0.960736
1.366,0.960683
1.367,0.960631
1.368,0.960579
1.369,0.960527
1.37,0.960475
1.371,0.960423
1.372,0.960371
1.373,0.960319
1.374,0.960267
1.375,0.960215
1.376,0.960163
1.377,0.960111
1.378,0.960059
1.379,0.960007
1.38,0.959955
1.381,0.959903
1.382,0.959851
1.383,0.9598
1.384,0.959748
1.385,0.959696
1.386,0.959644
1.387,0.959592
1.388,0.959541
1.389,0.959489
1.39,0.959437
1.391,0.959385
1.392,0.959333
1.393,0.959282
1.394,0.95923
1.395,0.959178
1.396,0.959127
1.397,0.959075
1.398,0.959023
1.399,0.958971
1.4,0.95892
1.401,0.958868
1.402,0.958816
1.403,0.958764
1.404,0.958713
1.405,0.958661
1.406,0.958609
1.407,0.958558
1.408,0.958506
1.409,0.958454
1.41,0.958402
1.411,0.95835
1.412,0.958299
1.413,0.958247
1.414,0.958195
1.415,0.958143
1.416,0.958091
1.417,0.958039
1.418,0.957988
1.419,0.957936
1.42,0.957884
1.421,0.957832
1.422,0.95778
1.423,0.957728
1.424,0.957676
1.425,0.957624
1.426,0.957572
1.427,0.95752
1.428,0.957468
1.429,0.957415
1.43,0.957363
1.431,0.957311
1.432,0.957259
1.433,0.957207
1.434,0.957154
1.435,0.957102
1.436,0.95705
1.437,0.956997
1.438,0.956945
1.439,0.956892
1.44,0.95684
1.441,0.956787
1.442,0.956735
1.443,0.956682
1.444,0.95663
1.445,0.956577
1.446,0.956524
1.447,0.956471
1.448,0.956419
1.449,0.956366
1.45,0.956313
1.451,0.95626
1.452,0.956207
1.453,0.956154
1.454,0.956101
1.455,0.956048
1.456,0.955995
1.457,0.955942
1.458,0.955888
1.459,0.955835
1.46,0.955782
1.461,0.955728
1.462,0.955675
1.463,0.955622
1.464,0.955568
1.465,0.955515
1.466,0.955461
1.467,0.955408
1.468,0.955354
1.469,0.9553
1.47,0.955247
1.471,0.955193
1.472,0.955139
1.473,0.955085
1.474,0.955032
1.475,0.954978
1.476,0.954924
1.477,0.95487
1.478,0.954816
1.479,0.954762
1.48,0.954708
1.481,0.954654
1.482,0.9546
1.483,0.954546
1.484,0.954492
1.485,0.954438
1.486,0.954384
1.487,0.954329
1.488,0.954275
1.489,0.954221
1.49,0.954167
1.491,0.954113
1.492,0.954058
1.493,0.954004
1.494,0.95395
1.495,0.953896
1.496,0.953841
1.497,0.953787
1.498,0.953733
1.499,0.953679
1.5,0.953624
1.501,0.95357
1.502,0.953516
1.503,0.953462
1.504,0.953407
1.505,0.953353
1.506,0.953299
1.507,0.953245
1.508,0.953191
1.509,0.953136
1.51,0.953082
1.511,0.953028
1.512,0.952974
1.513,0.95292
1.514,0.952866
1.515,0.952812
1.516,0.952758
1.517,0.952704
1.518,0.95265
1.519,0.952596
1.52,0.952542
1.521,0.952489
1.522,0.952435
1.523,0.952381
1.524,0.952328
1.525,0.952274
1.526,0.95222
1.527,0.952167
1.528,0.952113
1.529,0.95206
1.53,0.952007
1.531,0.951953
1.532,0.9519
1.533,0.951847
1.534,0.951794
1.535,0.951741
1.536,0.951688
1.537,0.951635
1.538,0.951582
1.539,0.951529
1.54,0.951477
1.541,0.951424
1.542,0.951371
1.543,0.951319
1.544,0.951267
1.545,0.951214
1.546,0.951162
1.547,0.95111
1.548,0.951058
1.549,0.951006
1.55,0.950954
1.551,0.950902
1.552,0.95085
1.553,0.950799
1.554,0.950747
1.555,0.950696
1.556,0.950644
