0.464676
0.747344
0.863749
0.787457
0.957264
0.608885
0.428779
0.289255
0.63159
0.720016
0.902487
0.841871
0.7537
0.957541
0.919198
0.225754
0.471818
0.031291
0.763125
0.993353
0.773998
0.591576
0.52126
