0.645221
0.688414
0.935898
0.64952
0.621556
0.830971
0.631952
0.828198
0.937306
0.95106
0.270661
0.915938
0.594105
0.194435
0.968644
0.185734
0.753995
0.0777718
0.892167
0.826974
0.54611
0.73373
0.825265
