0,1.05
0.001,1.04995
0.002,1.04989
0.003,1.04984
0.004,1.04979
0.005,1.04974
0.006,1.04968
0.007,1.04963
0.008,1.04958
0.009,1.04953
0.01,1.04947
0.011,1.04942
0.012,1.04937
0.013,1.04931
0.014,1.04926
0.015,1.04921
0.016,1.04915
0.017,1.0491
0.018,1.04905
0.019,1.04899
0.02,1.04894
0.021,1.04889
0.022,1.04883
0.023,1.04878
0.024,1.04873
0.025,1.04867
0.026,1.04862
0.027,1.04856
0.028,1.04851
0.029,1.04846
0.03,1.0484
0.031,1.04835
0.032,1.04829
0.033,1.04824
0.034,1.04819
0.035,1.04813
0.036,1.04808
0.037,1.04802
0.038,1.04797
0.039,1.04791
0.04,1.04786
0.041,1.04781
0.042,1.04775
0.043,1.0477
0.044,1.04764
0.045,1.04759
0.046,1.04753
0.047,1.04748
0.048,1.04742
0.049,1.04737
0.05,1.04731
0.051,1.04726
0.052,1.0472
0.053,1.04715
0.054,1.04709
0.055,1.04704
0.056,1.04698
0.057,1.04693
0.058,1.04687
0.059,1.04681
0.06,1.04676
0.061,1.0467
0.062,1.04665
0.063,1.04659
0.064,1.04654
0.065,1.04648
0.066,1.04643
0.067,1.04637
0.068,1.04631
0.069,1.04626
0.07,1.0462
0.071,1.04615
0.072,1.04609
0.073,1.04603
0.074,1.04598
0.075,1.04592
0.076,1.04586
0.077,1.04581
0.078,1.04575
0.079,1.0457
0.08,1.04564
0.081,1.04558
0.082,1.04553
0.083,1.04547
0.084,1.04541
0.085,1.04536
0.086,1.0453
0.087,1.04524
0.088,1.04519
0.089,1.04513
0.09,1.04507
0.091,1.04502
0.092,1.04496
0.093,1.0449
0.094,1.04484
0.095,1.04479
0.096,1.04473
0.097,1.04467
0.098,1.04462
0.099,1.04456
0.1,1.0445
0.101,1.04444
0.102,1.04439
0.103,1.04433
0.104,1.04427
0.105,1.04421
0.106,1.04416
0.107,1.0441
0.108,1.04404
0.109,1.04398
0.11,1.04392
0.111,1.04387
0.112,1.04381
0.113,1.04375
0.114,1.04369
0.115,1.04363
0.116,1.04358
0.117,1.04352
0.118,1.04346
0.119,1.0434
0.12,1.04334
0.121,1.04329
0.122,1.04323
0.123,1.04317
0.124,1.04311
0.125,1.04305
0.126,1.04299
0.127,1.04293
0.128,1.04288
0.129,1.04282
0.13,1.04276
0.131,1.0427
0.132,1.04264
0.133,1.04258
0.134,1.04252
0.135,1.04246
0.136,1.0424
0.137,1.04235
0.138,1.04229
0.139,1.04223
0.14,1.04217
0.141,1.04211
0.142,1.04205
0.143,1.04199
0.144,1.04193
0.145,1.04187
0.146,1.04181
0.147,1.04175
0.148,1.04169
0.149,1.04163
0.15,1.04157
0.151,1.04151
0.152,1.04146
0.153,1.0414
0.154,1.04134
0.155,1.04128
0.156,1.04122
0.157,1.04116
0.158,1.0411
0.159,1.04104
0.16,1.04098
0.161,1.04092
0.162,1.04086
0.163,1.0408
0.164,1.04074
0.165,1.04068
0.166,1.04062
0.167,1.04055
0.168,1.04049
0.169,1.04043
0.17,1.04037
0.171,1.04031
0.172,1.04025
0.173,1.04019
0.174,1.04013
0.175,1.04007
0.176,1.04001
0.177,1.03995
0.178,1.03989
0.179,1.03983
0.18,1.03977
0.181,1.03971
0.182,1.03965
0.183,1.03958
0.184,1.03952
0.185,1.03946
0.186,1.0394
0.187,1.03934
0.188,1.03928
0.189,1.03922
0.19,1.03916
0.191,1.0391
0.192,1.03903
0.193,1.03897
0.194,1.03891
0.195,1.03885
0.196,1.03879
0.197,1.03873
0.198,1.03867
0.199,1.0386
0.2,1.03854
0.201,1.03848
0.202,1.03842
0.203,1.03836
0.204,1.0383
0.205,1.03823
0.206,1.03817
0.207,1.03811
0.208,1.03805
0.209,1.03799
0.21,1.03792
0.211,1.03786
0.212,1.0378
0.213,1.03774
0.214,1.03768
0.215,1.03761
0.216,1.03755
0.217,1.03749
0.218,1.03743
0.219,1.03736
0.22,1.0373
0.221,1.03724
0.222,1.03718
0.223,1.03711
0.224,1.03705
0.225,1.03699
0.226,1.03693
0.227,1.03686
0.228,1.0368
0.229,1.03674
0.23,1.03668
0.231,1.03661
0.232,1.03655
0.233,1.03649
0.234,1.03642
0.235,1.03636
0.236,1.0363
0.237,1.03624
0.238,1.03617
0.239,1.03611
0.24,1.03605
0.241,1.03598
0.242,1.03592
0.243,1.03586
0.244,1.03579
0.245,1.03573
0.246,1.03567
0.247,1.0356
0.248,1.03554
0.249,1.03548
0.25,1.03541
0.251,1.03535
0.252,1.03529
0.253,1.03522
0.254,1.03516
0.255,1.0351
0.256,1.03503
0.257,1.03497
0.258,1.0349
0.259,1.03484
0.26,1.03478
0.261,1.03471
0.262,1.03465
0.263,1.03458
0.264,1.03452
0.265,1.03446
0.266,1.03439
0.267,1.03433
0.268,1.03426
0.269,1.0342
0.27,1.03414
0.271,1.03407
0.272,1.03401
0.273,1.03394
0.274,1.03388
0.275,1.03381
0.276,1.03375
0.277,1.03369
0.278,1.03362
0.279,1.03356
0.28,1.03349
0.281,1.03343
0.282,1.03336
0.283,1.0333
0.284,1.03323
0.285,1.03317
0.286,1.03311
0.287,1.03304
0.288,1.03298
0.289,1.03291
0.29,1.03285
0.291,1.03278
0.292,1.03272
0.293,1.03265
0.294,1.03259
0.295,1.03252
0.296,1.03246
0.297,1.03239
0.298,1.03233
0.299,1.03226
