0.435493
-0.231158
-0.318099
0.128081
-0.706413
0.0657139
0.030677
-0.132443
-0.085584
0.304883
0.345862
0.141333
-0.0595345
0.0721477
0.139026
0.112373
0.0157698
-0.26007
0.250507
-0.01128
-0.165567
0.000883127
0.0702194
